Filepath	C:\Chromel\data\HPLC\2_Data\ISA\Daten\20230131 Nr.23-25.SEQ\UV_VIS_1.CHL\21.acd
Channel	UV_VIS_1

Sample Information:
Datasource	BCI-BPT-PC19_local
Sequence	HPLC\2_Data\ISA\Daten\20230131 Nr.23-25.SEQ
Sample	A 1,5 mM
Sample Number	32
Sample Position	RD4
Sample ID	21
Comment	
QNT method	20211221_neue Methode 1mAUmin
PGM file	20230109_isokratisch_Methode_49Min
Type	standard
Status	finished
Date	02.02.2023
Time	17:04:32
Injection Volume (µl)	10,00
Dilution Factor	1,000000
Amount	1,000000
Weight	1,000000

Raw Data Header Information:
Time Min. (min)	0,000
Time Max. (min)	44,000
Raw-Time Min. (min)	0,000
Raw-Time Max. (min)	44,000
Data Points	26401
Detector	VWD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3160
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	d6e74f56-a312-11ed-b769-e454e899b46a
Signal Factor	0,000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-2,88614
Signal Max.	816,858800
Channel Name	UV_VIS_1
Driver Name	VWD-3x00(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:254 nm
Wavelength	254 nm
	 




















Raw Data:
Time(min)	Step(sec)	Value(mAU)
11,760000	0,10	3,337260	
11,761667	0,10	3,325820	
11,763333	0,10	3,314270	
11,765000	0,10	3,303330	
11,766667	0,10	3,292510	
11,768333	0,10	3,280890	
11,770000	0,10	3,268960	
11,771667	0,10	3,257380	
11,773333	0,10	3,245660	
11,775000	0,10	3,235510	
11,776667	0,10	3,225110	
11,778333	0,10	3,214540	
11,780000	0,10	3,203770	
11,781667	0,10	3,193360	
11,783333	0,10	3,184060	
11,785000	0,10	3,173940	
11,786667	0,10	3,165150	
11,788333	0,10	3,155660	
11,790000	0,10	3,145350	
11,791667	0,10	3,135690	
11,793333	0,10	3,125600	
11,795000	0,10	3,116450	
11,796667	0,10	3,106700	
11,798333	0,10	3,097230	
11,800000	0,10	3,087650	
11,801667	0,10	3,078450	
11,803333	0,10	3,069270	
11,805000	0,10	3,059610	
11,806667	0,10	3,050340	
11,808333	0,10	3,040780	
11,810000	0,10	3,032050	
11,811667	0,10	3,023140	
11,813333	0,10	3,013650	
11,815000	0,10	3,003960	
11,816667	0,10	2,995090	
11,818333	0,10	2,986660	
11,820000	0,10	2,977860	
11,821667	0,10	2,969110	
11,823333	0,10	2,961940	
11,825000	0,10	2,954400	
11,826667	0,10	2,947210	
11,828333	0,10	2,939650	
11,830000	0,10	2,931780	
11,831667	0,10	2,925010	
11,833333	0,10	2,916830	
11,835000	0,10	2,909860	
11,836667	0,10	2,903790	
11,838333	0,10	2,896960	
11,840000	0,10	2,890290	
11,841667	0,10	2,882540	
11,843333	0,10	2,875540	
11,845000	0,10	2,868130	
11,846667	0,10	2,860470	
11,848333	0,10	2,852540	
11,850000	0,10	2,845360	
11,851667	0,10	2,839790	
11,853333	0,10	2,834060	
11,855000	0,10	2,828230	
11,856667	0,10	2,822660	
11,858333	0,10	2,815770	
11,860000	0,10	2,810000	
11,861667	0,10	2,803630	
11,863333	0,10	2,797100	
11,865000	0,10	2,791720	
11,866667	0,10	2,786110	
11,868333	0,10	2,780410	
11,870000	0,10	2,774590	
11,871667	0,10	2,768750	
11,873333	0,10	2,762750	
11,875000	0,10	2,757220	
11,876667	0,10	2,751950	
11,878333	0,10	2,746340	
11,880000	0,10	2,741260	
11,881667	0,10	2,736130	
11,883333	0,10	2,731380	
11,885000	0,10	2,726700	
11,886667	0,10	2,722150	
11,888333	0,10	2,717350	
11,890000	0,10	2,713740	
11,891667	0,10	2,710020	
11,893333	0,10	2,705590	
11,895000	0,10	2,701180	
11,896667	0,10	2,696430	
11,898333	0,10	2,692940	
11,900000	0,10	2,689290	
11,901667	0,10	2,684510	
11,903333	0,10	2,680390	
11,905000	0,10	2,676160	
11,906667	0,10	2,671930	
11,908333	0,10	2,667490	
11,910000	0,10	2,663330	
11,911667	0,10	2,659340	
11,913333	0,10	2,655180	
11,915000	0,10	2,650550	
11,916667	0,10	2,646740	
11,918333	0,10	2,643020	
11,920000	0,10	2,639810	
11,921667	0,10	2,636980	
11,923333	0,10	2,633830	
11,925000	0,10	2,630940	
11,926667	0,10	2,628310	
11,928333	0,10	2,624450	
11,930000	0,10	2,620540	
11,931667	0,10	2,616720	
11,933333	0,10	2,613470	
11,935000	0,10	2,609710	
11,936667	0,10	2,606660	
11,938333	0,10	2,603620	
11,940000	0,10	2,600800	
11,941667	0,10	2,598070	
11,943333	0,10	2,594320	
11,945000	0,10	2,591020	
11,946667	0,10	2,588680	
11,948333	0,10	2,585870	
11,950000	0,10	2,583040	
11,951667	0,10	2,580330	
11,953333	0,10	2,577720	
11,955000	0,10	2,575060	
11,956667	0,10	2,573080	
11,958333	0,10	2,570510	
11,960000	0,10	2,566370	
11,961667	0,10	2,563870	
11,963333	0,10	2,560970	
11,965000	0,10	2,559010	
11,966667	0,10	2,558070	
11,968333	0,10	2,555870	
11,970000	0,10	2,553490	
11,971667	0,10	2,550980	
11,973333	0,10	2,548790	
11,975000	0,10	2,547600	
11,976667	0,10	2,545570	
11,978333	0,10	2,543150	
11,980000	0,10	2,540630	
11,981667	0,10	2,537590	
11,983333	0,10	2,534960	
11,985000	0,10	2,533030	
11,986667	0,10	2,531120	
11,988333	0,10	2,528730	
11,990000	0,10	2,526800	
11,991667	0,10	2,524820	
11,993333	0,10	2,523080	
11,995000	0,10	2,519540	
11,996667	0,10	2,518070	
11,998333	0,10	2,516600	
12,000000	0,10	2,515210	
12,001667	0,10	2,513090	
12,003333	0,10	2,511080	
12,005000	0,10	2,508400	
12,006667	0,10	2,505490	
12,008333	0,10	2,502540	
12,010000	0,10	2,500200	
12,011667	0,10	2,497220	
12,013333	0,10	2,494580	
12,015000	0,10	2,493000	
12,016667	0,10	2,490400	
12,018333	0,10	2,488450	
12,020000	0,10	2,486130	
12,021667	0,10	2,483530	
12,023333	0,10	2,483010	
12,025000	0,10	2,481370	
12,026667	0,10	2,479640	
12,028333	0,10	2,477040	
12,030000	0,10	2,474440	
12,031667	0,10	2,472680	
12,033333	0,10	2,470220	
12,035000	0,10	2,466730	
12,036667	0,10	2,464580	
12,038333	0,10	2,461700	
12,040000	0,10	2,459000	
12,041667	0,10	2,457940	
12,043333	0,10	2,455450	
12,045000	0,10	2,454320	
12,046667	0,10	2,451260	
12,048333	0,10	2,449590	
12,050000	0,10	2,447640	
12,051667	0,10	2,446280	
12,053333	0,10	2,443800	
12,055000	0,10	2,441250	
12,056667	0,10	2,438140	
12,058333	0,10	2,435430	
12,060000	0,10	2,433700	
12,061667	0,10	2,431640	
12,063333	0,10	2,429770	
12,065000	0,10	2,427550	
12,066667	0,10	2,425140	
12,068333	0,10	2,423450	
12,070000	0,10	2,421390	
12,071667	0,10	2,418500	
12,073333	0,10	2,416100	
12,075000	0,10	2,414120	
12,076667	0,10	2,411570	
12,078333	0,10	2,407970	
12,080000	0,10	2,405410	
12,081667	0,10	2,402780	
12,083333	0,10	2,400340	
12,085000	0,10	2,398080	
12,086667	0,10	2,395850	
12,088333	0,10	2,393470	
12,090000	0,10	2,390500	
12,091667	0,10	2,386960	
12,093333	0,10	2,384400	
12,095000	0,10	2,382180	
12,096667	0,10	2,379870	
12,098333	0,10	2,377330	
12,100000	0,10	2,375150	
12,101667	0,10	2,372490	
12,103333	0,10	2,369720	
12,105000	0,10	2,367240	
12,106667	0,10	2,364370	
12,108333	0,10	2,362000	
12,110000	0,10	2,359250	
12,111667	0,10	2,356630	
12,113333	0,10	2,355010	
12,115000	0,10	2,352610	
12,116667	0,10	2,350610	
12,118333	0,10	2,348510	
12,120000	0,10	2,346290	
12,121667	0,10	2,343870	
12,123333	0,10	2,341530	
12,125000	0,10	2,338540	
12,126667	0,10	2,336100	
12,128333	0,10	2,334560	
12,130000	0,10	2,331350	
12,131667	0,10	2,327520	
12,133333	0,10	2,324960	
12,135000	0,10	2,322190	
12,136667	0,10	2,319550	
12,138333	0,10	2,316810	
12,140000	0,10	2,313710	
12,141667	0,10	2,310770	
12,143333	0,10	2,307860	
12,145000	0,10	2,305920	
12,146667	0,10	2,303730	
12,148333	0,10	2,301640	
12,150000	0,10	2,298360	
12,151667	0,10	2,294770	
12,153333	0,10	2,291480	
12,155000	0,10	2,287520	
12,156667	0,10	2,282990	
12,158333	0,10	2,279660	
12,160000	0,10	2,277070	
12,161667	0,10	2,273900	
12,163333	0,10	2,270670	
12,165000	0,10	2,266470	
12,166667	0,10	2,263140	
12,168333	0,10	2,259930	
12,170000	0,10	2,256950	
12,171667	0,10	2,254270	
12,173333	0,10	2,250480	
12,175000	0,10	2,246160	
12,176667	0,10	2,241150	
12,178333	0,10	2,236990	
12,180000	0,10	2,234220	
12,181667	0,10	2,230750	
12,183333	0,10	2,227010	
12,185000	0,10	2,223400	
12,186667	0,10	2,220190	
12,188333	0,10	2,217040	
12,190000	0,10	2,212420	
12,191667	0,10	2,207060	
12,193333	0,10	2,202320	
12,195000	0,10	2,198220	
12,196667	0,10	2,194330	
12,198333	0,10	2,189950	
12,200000	0,10	2,185690	
12,201667	0,10	2,182190	
12,203333	0,10	2,178030	
12,205000	0,10	2,173760	
12,206667	0,10	2,169700	
12,208333	0,10	2,166250	
12,210000	0,10	2,162210	
12,211667	0,10	2,157700	
12,213333	0,10	2,153710	
12,215000	0,10	2,149240	
12,216667	0,10	2,144680	
12,218333	0,10	2,140880	
12,220000	0,10	2,137090	
12,221667	0,10	2,131850	
12,223333	0,10	2,127170	
12,225000	0,10	2,122810	
12,226667	0,10	2,117910	
12,228333	0,10	2,113200	
12,230000	0,10	2,107410	
12,231667	0,10	2,101980	
12,233333	0,10	2,096360	
12,235000	0,10	2,090580	
12,236667	0,10	2,085550	
12,238333	0,10	2,079690	
12,240000	0,10	2,075150	
12,241667	0,10	2,069720	
12,243333	0,10	2,064420	
12,245000	0,10	2,060780	
12,246667	0,10	2,055610	
12,248333	0,10	2,049970	
12,250000	0,10	2,045230	
12,251667	0,10	2,040820	
12,253333	0,10	2,035950	
12,255000	0,10	2,030840	
12,256667	0,10	2,026440	
12,258333	0,10	2,021960	
12,260000	0,10	2,016440	
12,261667	0,10	2,010000	
12,263333	0,10	2,004800	
12,265000	0,10	1,999380	
12,266667	0,10	1,993050	
12,268333	0,10	1,987900	
12,270000	0,10	1,983390	
12,271667	0,10	1,977000	
12,273333	0,10	1,971730	
12,275000	0,10	1,966710	
12,276667	0,10	1,960770	
12,278333	0,10	1,955340	
12,280000	0,10	1,950560	
12,281667	0,10	1,944640	
12,283333	0,10	1,938560	
12,285000	0,10	1,933530	
12,286667	0,10	1,927760	
12,288333	0,10	1,921260	
12,290000	0,10	1,916370	
12,291667	0,10	1,910610	
12,293333	0,10	1,904200	
12,295000	0,10	1,897530	
12,296667	0,10	1,890920	
12,298333	0,10	1,884480	
12,300000	0,10	1,878510	
12,301667	0,10	1,872180	
12,303333	0,10	1,865820	
12,305000	0,10	1,859850	
12,306667	0,10	1,853920	
12,308333	0,10	1,848570	
12,310000	0,10	1,843370	
12,311667	0,10	1,837810	
12,313333	0,10	1,831930	
12,315000	0,10	1,826390	
12,316667	0,10	1,820260	
12,318333	0,10	1,814070	
12,320000	0,10	1,809620	
12,321667	0,10	1,804160	
12,323333	0,10	1,799140	
12,325000	0,10	1,793140	
12,326667	0,10	1,787440	
12,328333	0,10	1,781850	
12,330000	0,10	1,776530	
12,331667	0,10	1,770720	
12,333333	0,10	1,764810	
12,335000	0,10	1,759480	
12,336667	0,10	1,753470	
12,338333	0,10	1,747230	
12,340000	0,10	1,741270	
12,341667	0,10	1,735780	
12,343333	0,10	1,730480	
12,345000	0,10	1,725820	
12,346667	0,10	1,721500	
12,348333	0,10	1,716490	
12,350000	0,10	1,710420	
12,351667	0,10	1,705510	
12,353333	0,10	1,699420	
12,355000	0,10	1,693380	
12,356667	0,10	1,688050	
12,358333	0,10	1,683010	
12,360000	0,10	1,677590	
12,361667	0,10	1,672960	
12,363333	0,10	1,667610	
12,365000	0,10	1,661770	
12,366667	0,10	1,656710	
12,368333	0,10	1,650800	
12,370000	0,10	1,645150	
12,371667	0,10	1,639900	
12,373333	0,10	1,635320	
12,375000	0,10	1,629590	
12,376667	0,10	1,624970	
12,378333	0,10	1,619940	
12,380000	0,10	1,614620	
12,381667	0,10	1,608870	
12,383333	0,10	1,603580	
12,385000	0,10	1,598750	
12,386667	0,10	1,592890	
12,388333	0,10	1,588570	
12,390000	0,10	1,583940	
12,391667	0,10	1,578180	
12,393333	0,10	1,572850	
12,395000	0,10	1,567810	
12,396667	0,10	1,563360	
12,398333	0,10	1,559750	
12,400000	0,10	1,556220	
12,401667	0,10	1,551650	
12,403333	0,10	1,546110	
12,405000	0,10	1,540530	
12,406667	0,10	1,535840	
12,408333	0,10	1,531580	
12,410000	0,10	1,527660	
12,411667	0,10	1,524160	
12,413333	0,10	1,519190	
12,415000	0,10	1,513940	
12,416667	0,10	1,510280	
12,418333	0,10	1,505760	
12,420000	0,10	1,500940	
12,421667	0,10	1,495440	
12,423333	0,10	1,490870	
12,425000	0,10	1,486630	
12,426667	0,10	1,482610	
12,428333	0,10	1,479070	
12,430000	0,10	1,473840	
12,431667	0,10	1,470160	
12,433333	0,10	1,466880	
12,435000	0,10	1,462720	
12,436667	0,10	1,459120	
12,438333	0,10	1,455740	
12,440000	0,10	1,451190	
12,441667	0,10	1,448200	
12,443333	0,10	1,445960	
12,445000	0,10	1,441350	
12,446667	0,10	1,437760	
12,448333	0,10	1,433780	
12,450000	0,10	1,430030	
12,451667	0,10	1,426580	
12,453333	0,10	1,423030	
12,455000	0,10	1,419850	
12,456667	0,10	1,415560	
12,458333	0,10	1,411930	
12,460000	0,10	1,407740	
12,461667	0,10	1,404590	
12,463333	0,10	1,401590	
12,465000	0,10	1,399150	
12,466667	0,10	1,396320	
12,468333	0,10	1,391080	
12,470000	0,10	1,387380	
12,471667	0,10	1,384390	
12,473333	0,10	1,381720	
12,475000	0,10	1,378320	
12,476667	0,10	1,374750	
12,478333	0,10	1,370880	
12,480000	0,10	1,367060	
12,481667	0,10	1,364100	
12,483333	0,10	1,360690	
12,485000	0,10	1,357890	
12,486667	0,10	1,354840	
12,488333	0,10	1,352160	
12,490000	0,10	1,348810	
12,491667	0,10	1,345570	
12,493333	0,10	1,342800	
12,495000	0,10	1,340340	
12,496667	0,10	1,337010	
12,498333	0,10	1,333770	
12,500000	0,10	1,331300	
12,501667	0,10	1,328940	
12,503333	0,10	1,326120	
12,505000	0,10	1,323300	
12,506667	0,10	1,320480	
12,508333	0,10	1,317790	
12,510000	0,10	1,314970	
12,511667	0,10	1,312140	
12,513333	0,10	1,309870	
12,515000	0,10	1,308360	
12,516667	0,10	1,306790	
12,518333	0,10	1,304140	
12,520000	0,10	1,301750	
12,521667	0,10	1,299910	
12,523333	0,10	1,297610	
12,525000	0,10	1,294760	
12,526667	0,10	1,292400	
12,528333	0,10	1,288910	
12,530000	0,10	1,286370	
12,531667	0,10	1,283570	
12,533333	0,10	1,279970	
12,535000	0,10	1,277840	
12,536667	0,10	1,275460	
12,538333	0,10	1,273320	
12,540000	0,10	1,271200	
12,541667	0,10	1,269530	
12,543333	0,10	1,267080	
12,545000	0,10	1,265090	
12,546667	0,10	1,263000	
12,548333	0,10	1,261200	
12,550000	0,10	1,259580	
12,551667	0,10	1,257550	
12,553333	0,10	1,256210	
12,555000	0,10	1,254490	
12,556667	0,10	1,253380	
12,558333	0,10	1,251420	
12,560000	0,10	1,249270	
12,561667	0,10	1,247270	
12,563333	0,10	1,246130	
12,565000	0,10	1,244080	
12,566667	0,10	1,241900	
12,568333	0,10	1,239950	
12,570000	0,10	1,237850	
12,571667	0,10	1,236050	
12,573333	0,10	1,234490	
12,575000	0,10	1,233070	
12,576667	0,10	1,231700	
12,578333	0,10	1,229150	
12,580000	0,10	1,227120	
12,581667	0,10	1,226420	
12,583333	0,10	1,225780	
12,585000	0,10	1,224490	
12,586667	0,10	1,223370	
12,588333	0,10	1,221980	
12,590000	0,10	1,220480	
12,591667	0,10	1,218990	
12,593333	0,10	1,217250	
12,595000	0,10	1,216420	
12,596667	0,10	1,215490	
12,598333	0,10	1,214050	
12,600000	0,10	1,212540	
12,601667	0,10	1,211270	
12,603333	0,10	1,210340	
12,605000	0,10	1,208710	
12,606667	0,10	1,206820	
12,608333	0,10	1,205200	
12,610000	0,10	1,204110	
12,611667	0,10	1,202980	
12,613333	0,10	1,201780	
12,615000	0,10	1,201920	
12,616667	0,10	1,200280	
12,618333	0,10	1,199510	
12,620000	0,10	1,199040	
12,621667	0,10	1,197360	
12,623333	0,10	1,195130	
12,625000	0,10	1,193650	
12,626667	0,10	1,192010	
12,628333	0,10	1,190920	
12,630000	0,10	1,190400	
12,631667	0,10	1,190080	
12,633333	0,10	1,188580	
12,635000	0,10	1,186600	
12,636667	0,10	1,185060	
12,638333	0,10	1,183240	
12,640000	0,10	1,181820	
12,641667	0,10	1,180670	
12,643333	0,10	1,179290	
12,645000	0,10	1,178080	
12,646667	0,10	1,177500	
12,648333	0,10	1,176650	
12,650000	0,10	1,175240	
12,651667	0,10	1,174440	
12,653333	0,10	1,173740	
12,655000	0,10	1,173010	
12,656667	0,10	1,173120	
12,658333	0,10	1,172460	
12,660000	0,10	1,171690	
12,661667	0,10	1,170020	
12,663333	0,10	1,169580	
12,665000	0,10	1,169010	
12,666667	0,10	1,167140	
12,668333	0,10	1,165850	
12,670000	0,10	1,164780	
12,671667	0,10	1,164420	
12,673333	0,10	1,164120	
12,675000	0,10	1,163440	
12,676667	0,10	1,162710	
12,678333	0,10	1,162570	
12,680000	0,10	1,160710	
12,681667	0,10	1,159410	
12,683333	0,10	1,157900	
12,685000	0,10	1,156730	
12,686667	0,10	1,156380	
12,688333	0,10	1,156640	
12,690000	0,10	1,155630	
12,691667	0,10	1,155070	
12,693333	0,10	1,153250	
12,695000	0,10	1,151740	
12,696667	0,10	1,150880	
12,698333	0,10	1,149650	
12,700000	0,10	1,148810	
12,701667	0,10	1,147680	
12,703333	0,10	1,146170	
12,705000	0,10	1,145910	
12,706667	0,10	1,145400	
12,708333	0,10	1,145060	
12,710000	0,10	1,144370	
12,711667	0,10	1,143330	
12,713333	0,10	1,141540	
12,715000	0,10	1,139770	
12,716667	0,10	1,138470	
12,718333	0,10	1,136720	
12,720000	0,10	1,135540	
12,721667	0,10	1,134210	
12,723333	0,10	1,134260	
12,725000	0,10	1,134800	
12,726667	0,10	1,134610	
12,728333	0,10	1,134110	
12,730000	0,10	1,133260	
12,731667	0,10	1,131870	
12,733333	0,10	1,130930	
12,735000	0,10	1,130210	
12,736667	0,10	1,128880	
12,738333	0,10	1,127310	
12,740000	0,10	1,125890	
12,741667	0,10	1,125060	
12,743333	0,10	1,124410	
12,745000	0,10	1,123410	
12,746667	0,10	1,122580	
12,748333	0,10	1,121650	
12,750000	0,10	1,120320	
12,751667	0,10	1,119200	
12,753333	0,10	1,118880	
12,755000	0,10	1,118340	
12,756667	0,10	1,118960	
12,758333	0,10	1,119670	
12,760000	0,10	1,118870	
12,761667	0,10	1,117410	
12,763333	0,10	1,116140	
12,765000	0,10	1,116460	
12,766667	0,10	1,115560	
12,768333	0,10	1,114560	
12,770000	0,10	1,112800	
12,771667	0,10	1,112190	
12,773333	0,10	1,111580	
12,775000	0,10	1,110700	
12,776667	0,10	1,110110	
12,778333	0,10	1,109370	
12,780000	0,10	1,108650	
12,781667	0,10	1,108170	
12,783333	0,10	1,107950	
12,785000	0,10	1,107410	
12,786667	0,10	1,106850	
12,788333	0,10	1,106140	
12,790000	0,10	1,106120	
12,791667	0,10	1,104620	
12,793333	0,10	1,102390	
12,795000	0,10	1,101720	
12,796667	0,10	1,101070	
12,798333	0,10	1,100000	
12,800000	0,10	1,098980	
12,801667	0,10	1,099320	
12,803333	0,10	1,098430	
12,805000	0,10	1,096220	
12,806667	0,10	1,094820	
12,808333	0,10	1,094050	
12,810000	0,10	1,092310	
12,811667	0,10	1,091360	
12,813333	0,10	1,091900	
12,815000	0,10	1,092250	
12,816667	0,10	1,091950	
12,818333	0,10	1,089430	
12,820000	0,10	1,088060	
12,821667	0,10	1,087260	
12,823333	0,10	1,086740	
12,825000	0,10	1,086580	
12,826667	0,10	1,086430	
12,828333	0,10	1,085810	
12,830000	0,10	1,084630	
12,831667	0,10	1,084050	
12,833333	0,10	1,083020	
12,835000	0,10	1,082100	
12,836667	0,10	1,081180	
12,838333	0,10	1,080770	
12,840000	0,10	1,080320	
12,841667	0,10	1,079700	
12,843333	0,10	1,078110	
12,845000	0,10	1,077040	
12,846667	0,10	1,076110	
12,848333	0,10	1,074620	
12,850000	0,10	1,073650	
12,851667	0,10	1,073750	
12,853333	0,10	1,073150	
12,855000	0,10	1,073020	
12,856667	0,10	1,072720	
12,858333	0,10	1,071570	
12,860000	0,10	1,071100	
12,861667	0,10	1,070630	
12,863333	0,10	1,069390	
12,865000	0,10	1,068710	
12,866667	0,10	1,067990	
12,868333	0,10	1,068080	
12,870000	0,10	1,067890	
12,871667	0,10	1,066830	
12,873333	0,10	1,065020	
12,875000	0,10	1,063510	
12,876667	0,10	1,062530	
12,878333	0,10	1,061870	
12,880000	0,10	1,060570	
12,881667	0,10	1,058830	
12,883333	0,10	1,057440	
12,885000	0,10	1,056640	
12,886667	0,10	1,056360	
12,888333	0,10	1,055610	
12,890000	0,10	1,054620	
12,891667	0,10	1,053510	
12,893333	0,10	1,052790	
12,895000	0,10	1,052500	
12,896667	0,10	1,051910	
12,898333	0,10	1,050860	
12,900000	0,10	1,050000	
12,901667	0,10	1,049190	
12,903333	0,10	1,047780	
12,905000	0,10	1,046150	
12,906667	0,10	1,045340	
12,908333	0,10	1,044220	
12,910000	0,10	1,044310	
12,911667	0,10	1,043350	
12,913333	0,10	1,042720	
12,915000	0,10	1,042170	
12,916667	0,10	1,041540	
12,918333	0,10	1,041170	
12,920000	0,10	1,040630	
12,921667	0,10	1,039770	
12,923333	0,10	1,040210	
12,925000	0,10	1,038970	
12,926667	0,10	1,037520	
12,928333	0,10	1,036590	
12,930000	0,10	1,036350	
12,931667	0,10	1,034730	
12,933333	0,10	1,032940	
12,935000	0,10	1,031580	
12,936667	0,10	1,030820	
12,938333	0,10	1,030330	
12,940000	0,10	1,030270	
12,941667	0,10	1,030100	
12,943333	0,10	1,030570	
12,945000	0,10	1,030960	
12,946667	0,10	1,030520	
12,948333	0,10	1,029590	
12,950000	0,10	1,028760	
12,951667	0,10	1,027610	
12,953333	0,10	1,025980	
12,955000	0,10	1,024810	
12,956667	0,10	1,024200	
12,958333	0,10	1,023270	
12,960000	0,10	1,022390	
12,961667	0,10	1,021080	
12,963333	0,10	1,020210	
12,965000	0,10	1,020220	
12,966667	0,10	1,019570	
12,968333	0,10	1,018320	
12,970000	0,10	1,017760	
12,971667	0,10	1,017600	
12,973333	0,10	1,017060	
12,975000	0,10	1,017550	
12,976667	0,10	1,017000	
12,978333	0,10	1,017370	
12,980000	0,10	1,018160	
12,981667	0,10	1,018170	
12,983333	0,10	1,017160	
12,985000	0,10	1,016300	
12,986667	0,10	1,015780	
12,988333	0,10	1,015270	
12,990000	0,10	1,014880	
12,991667	0,10	1,014250	
12,993333	0,10	1,014300	
12,995000	0,10	1,014980	
12,996667	0,10	1,014520	
12,998333	0,10	1,013810	
13,000000	0,10	1,013220	
13,001667	0,10	1,012190	
13,003333	0,10	1,011480	
13,005000	0,10	1,010540	
13,006667	0,10	1,008810	
13,008333	0,10	1,008270	
13,010000	0,10	1,007070	
13,011667	0,10	1,007070	
13,013333	0,10	1,006080	
13,015000	0,10	1,005830	
13,016667	0,10	1,005490	
13,018333	0,10	1,004860	
13,020000	0,10	1,004770	
13,021667	0,10	1,004680	
13,023333	0,10	1,004230	
13,025000	0,10	1,002860	
13,026667	0,10	1,003270	
13,028333	0,10	1,002600	
13,030000	0,10	1,001570	
13,031667	0,10	0,999790	
13,033333	0,10	0,998760	
13,035000	0,10	0,997860	
13,036667	0,10	0,997400	
13,038333	0,10	0,996880	
13,040000	0,10	0,996490	
13,041667	0,10	0,995750	
13,043333	0,10	0,994910	
13,045000	0,10	0,994850	
13,046667	0,10	0,994800	
13,048333	0,10	0,994300	
13,050000	0,10	0,994330	
13,051667	0,10	0,993630	
13,053333	0,10	0,992560	
13,055000	0,10	0,992500	
13,056667	0,10	0,992800	
13,058333	0,10	0,992370	
13,060000	0,10	0,992590	
13,061667	0,10	0,992430	
13,063333	0,10	0,991560	
13,065000	0,10	0,991020	
13,066667	0,10	0,990050	
13,068333	0,10	0,989750	
13,070000	0,10	0,989760	
13,071667	0,10	0,989710	
13,073333	0,10	0,989160	
13,075000	0,10	0,988430	
13,076667	0,10	0,988620	
13,078333	0,10	0,987590	
13,080000	0,10	0,987380	
13,081667	0,10	0,987220	
13,083333	0,10	0,988050	
13,085000	0,10	0,987780	
13,086667	0,10	0,987590	
13,088333	0,10	0,987270	
13,090000	0,10	0,987130	
13,091667	0,10	0,986250	
13,093333	0,10	0,985670	
13,095000	0,10	0,985030	
13,096667	0,10	0,985040	
13,098333	0,10	0,984480	
13,100000	0,10	0,984300	
13,101667	0,10	0,984210	
13,103333	0,10	0,983200	
13,105000	0,10	0,983320	
13,106667	0,10	0,983180	
13,108333	0,10	0,983160	
13,110000	0,10	0,982120	
13,111667	0,10	0,981690	
13,113333	0,10	0,981830	
13,115000	0,10	0,981300	
13,116667	0,10	0,980350	
13,118333	0,10	0,979070	
13,120000	0,10	0,978610	
13,121667	0,10	0,978890	
13,123333	0,10	0,977710	
13,125000	0,10	0,977820	
13,126667	0,10	0,977520	
13,128333	0,10	0,976620	
13,130000	0,10	0,977060	
13,131667	0,10	0,976010	
13,133333	0,10	0,975390	
13,135000	0,10	0,975960	
13,136667	0,10	0,975920	
13,138333	0,10	0,976410	
13,140000	0,10	0,976180	
13,141667	0,10	0,976120	
13,143333	0,10	0,975530	
13,145000	0,10	0,974640	
13,146667	0,10	0,973830	
13,148333	0,10	0,974000	
13,150000	0,10	0,974700	
13,151667	0,10	0,975010	
13,153333	0,10	0,974970	
13,155000	0,10	0,974340	
13,156667	0,10	0,973560	
13,158333	0,10	0,972190	
13,160000	0,10	0,970720	
13,161667	0,10	0,969890	
13,163333	0,10	0,968560	
13,165000	0,10	0,967670	
13,166667	0,10	0,967030	
13,168333	0,10	0,966290	
13,170000	0,10	0,966400	
13,171667	0,10	0,966690	
13,173333	0,10	0,965950	
13,175000	0,10	0,965020	
13,176667	0,10	0,963870	
13,178333	0,10	0,963290	
13,180000	0,10	0,963830	
13,181667	0,10	0,963710	
13,183333	0,10	0,964130	
13,185000	0,10	0,964720	
13,186667	0,10	0,964740	
13,188333	0,10	0,964100	
13,190000	0,10	0,962250	
13,191667	0,10	0,961690	
13,193333	0,10	0,960080	
13,195000	0,10	0,959520	
13,196667	0,10	0,958630	
13,198333	0,10	0,958050	
13,200000	0,10	0,956980	
13,201667	0,10	0,956990	
13,203333	0,10	0,956190	
13,205000	0,10	0,955120	
13,206667	0,10	0,954840	
13,208333	0,10	0,954180	
13,210000	0,10	0,953600	
13,211667	0,10	0,952260	
13,213333	0,10	0,951840	
13,215000	0,10	0,950310	
13,216667	0,10	0,949350	
13,218333	0,10	0,949020	
13,220000	0,10	0,948180	
13,221667	0,10	0,947990	
13,223333	0,10	0,947630	
13,225000	0,10	0,947680	
13,226667	0,10	0,946310	
13,228333	0,10	0,945640	
13,230000	0,10	0,944630	
13,231667	0,10	0,944160	
13,233333	0,10	0,942830	
